DATE,SP500_Return,VIX,DGS10,EURUSD_Return
1963-03-25,,,3.940000,
1963-03-26,,,3.960000,
1963-03-27,,,3.960000,
1963-03-28,,,3.960000,
1963-03-29,,,3.950000,
1963-04-01,,,3.950000,
1963-04-02,,,3.960000,
1963-04-03,,,3.960000,
1963-04-04,,,3.950000,
1963-04-05,,,3.950000,
1963-04-08,,,3.970000,
1963-04-09,,,3.980000,
1963-04-10,,,4.000000,
1963-04-11,,,4.000000,
1963-04-15,,,4.010000,
1963-04-16,,,4.000000,
1963-04-17,,,4.000000,
1963-04-18,,,3.990000,
1963-04-19,,,3.970000,
1963-04-22,,,3.970000,
1963-04-23,,,3.970000,
1963-04-24,,,3.960000,
1963-04-25,,,3.950000,
1963-04-26,,,3.950000,
1963-04-29,,,3.950000,
1963-04-30,,,3.950000,
1963-05-01,,,3.940000,
1963-05-02,,,3.940000,
1963-05-03,,,3.930000,
1963-05-06,,,3.920000,
1963-05-07,,,3.910000,
1963-05-08,,,3.920000,
1963-05-09,,,3.930000,
1963-05-10,,,3.930000,
1963-05-13,,,3.920000,
1963-05-14,,,3.910000,
1963-05-15,,,3.910000,
1963-05-16,,,3.900000,
1963-05-17,,,3.920000,
1963-05-20,,,3.930000,
1963-05-21,,,3.920000,
1963-05-22,,,3.920000,
1963-05-23,,,3.930000,
1963-05-24,,,3.950000,
1963-05-27,,,3.950000,
1963-05-28,,,3.960000,
1963-05-29,,,3.960000,
1963-05-31,,,3.960000,
1963-06-03,,,3.980000,
1963-06-04,,,3.980000,
1963-06-05,,,3.980000,
1963-06-06,,,3.990000,
1963-06-07,,,3.990000,
1963-06-10,,,3.990000,
1963-06-11,,,3.980000,
1963-06-12,,,3.990000,
1963-06-13,,,3.990000,
1963-06-14,,,3.990000,
1963-06-17,,,4.000000,
1963-06-18,,,4.000000,
1963-06-19,,,4.000000,
1963-06-20,,,4.000000,
1963-06-21,,,4.000000,
1963-06-24,,,4.000000,
1963-06-25,,,4.000000,
1963-06-26,,,4.000000,
1963-06-27,,,4.000000,
1963-06-28,,,4.000000,
1963-07-01,,,4.010000,
1963-07-02,,,4.030000,
1963-07-03,,,4.030000,
1963-07-05,,,4.040000,
1963-07-08,,,4.050000,
1963-07-09,,,4.040000,
1963-07-10,,,4.030000,
1963-07-11,,,4.040000,
1963-07-12,,,4.030000,
1963-07-15,,,4.020000,
1963-07-16,,,4.020000,
1963-07-17,,,4.030000,
1963-07-18,,,4.020000,
1963-07-19,,,4.020000,
1963-07-22,,,4.020000,
1963-07-23,,,4.020000,
1963-07-24,,,4.010000,
1963-07-25,,,4.010000,
1963-07-26,,,3.990000,
1963-07-29,,,3.990000,
1963-07-30,,,4.000000,
1963-07-31,,,4.000000,
1963-08-01,,,3.990000,
1963-08-02,,,3.990000,
1963-08-05,,,3.990000,
1963-08-06,,,4.000000,
1963-08-07,,,4.010000,
1963-08-08,,,4.000000,
1963-08-09,,,4.000000,
1963-08-12,,,4.010000,
1963-08-13,,,4.020000,
1963-08-14,,,4.020000,
1963-08-15,,,4.010000,
1963-08-16,,,4.000000,
1963-08-19,,,3.990000,
1963-08-20,,,3.990000,
1963-08-21,,,4.000000,
1963-08-22,,,4.000000,
1963-08-23,,,4.000000,
1963-08-26,,,4.000000,
1963-08-27,,,4.000000,
1963-08-28,,,4.000000,
1963-08-29,,,4.010000,
1963-08-30,,,4.020000,
1963-09-03,,,4.030000,
1963-09-04,,,4.040000,
1963-09-05,,,4.080000,
1963-09-06,,,4.090000,
1963-09-09,,,4.090000,
1963-09-10,,,4.090000,
1963-09-11,,,4.090000,
1963-09-12,,,4.090000,
1963-09-13,,,4.090000,
1963-09-16,,,4.090000,
1963-09-17,,,4.090000,
1963-09-18,,,4.080000,
1963-09-19,,,4.080000,
1963-09-20,,,4.070000,
1963-09-23,,,4.070000,
1963-09-24,,,4.080000,
1963-09-25,,,4.080000,
1963-09-26,,,4.080000,
1963-09-27,,,4.070000,
1963-09-30,,,4.070000,
1963-10-01,,,4.070000,
1963-10-02,,,4.070000,
1963-10-03,,,4.070000,
1963-10-04,,,4.080000,
1963-10-07,,,4.080000,
1963-10-08,,,4.090000,
1963-10-09,,,4.100000,
1963-10-10,,,4.100000,
1963-10-11,,,4.100000,
1963-10-14,,,4.100000,
1963-10-15,,,4.110000,
1963-10-16,,,4.110000,
1963-10-17,,,4.120000,
1963-10-18,,,4.120000,
1963-10-21,,,4.120000,
1963-10-22,,,4.110000,
1963-10-23,,,4.120000,
1963-10-24,,,4.110000,
1963-10-25,,,4.120000,
1963-10-28,,,4.120000,
1963-10-29,,,4.130000,
1963-10-30,,,4.140000,
1963-10-31,,,4.150000,
1963-11-01,,,4.150000,
1963-11-04,,,4.150000,
1963-11-06,,,4.170000,
1963-11-07,,,4.170000,
1963-11-08,,,4.160000,
1963-11-12,,,4.160000,
1963-11-13,,,4.150000,
1963-11-14,,,4.120000,
1963-11-15,,,4.110000,
1963-11-18,,,4.110000,
1963-11-19,,,4.100000,
1963-11-20,,,4.090000,
1963-11-21,,,4.100000,
1963-11-22,,,4.090000,
1963-11-26,,,4.080000,
1963-11-27,,,4.080000,
1963-11-29,,,4.080000,
1963-12-02,,,4.090000,
1963-12-03,,,4.100000,
1963-12-04,,,4.100000,
1963-12-05,,,4.110000,
1963-12-06,,,4.110000,
1963-12-09,,,4.100000,
1963-12-10,,,4.100000,
1963-12-11,,,4.120000,
1963-12-12,,,4.120000,
1963-12-13,,,4.130000,
1963-12-16,,,4.150000,
1963-12-17,,,4.150000,
1963-12-18,,,4.150000,
1963-12-19,,,4.140000,
1963-12-20,,,4.150000,
1963-12-23,,,4.150000,
1963-12-24,,,4.150000,
1963-12-26,,,4.150000,
1963-12-27,,,4.150000,
1963-12-30,,,4.140000,
1963-12-31,,,4.140000,
1964-01-02,,,4.140000,
1964-01-03,,,4.150000,
1964-01-06,,,4.160000,
1964-01-07,,,4.150000,
1964-01-08,,,4.180000,
1964-01-09,,,4.180000,
1964-01-10,,,4.180000,
1964-01-13,,,4.180000,
1964-01-14,,,4.180000,
1964-01-15,,,4.180000,
1964-01-16,,,4.170000,
1964-01-17,,,4.170000,
1964-01-20,,,4.160000,
1964-01-21,,,4.160000,
1964-01-22,,,4.160000,
1964-01-23,,,4.160000,
1964-01-24,,,4.180000,
1964-01-27,,,4.180000,
1964-01-28,,,4.170000,
1964-01-29,,,4.170000,
1964-01-30,,,4.160000,
1964-01-31,,,4.150000,
1964-02-03,,,4.150000,
1964-02-04,,,4.150000,
1964-02-05,,,4.150000,
1964-02-06,,,4.140000,
1964-02-07,,,4.140000,
1964-02-10,,,4.140000,
1964-02-11,,,4.140000,
1964-02-13,,,4.130000,
1964-02-14,,,4.130000,
1964-02-17,,,4.130000,
1964-02-18,,,4.140000,
1964-02-19,,,4.140000,
1964-02-20,,,4.140000,
1964-02-24,,,4.150000,
1964-02-25,,,4.150000,
1964-02-26,,,4.150000,
1964-02-27,,,4.170000,
1964-02-28,,,4.180000,
1964-03-02,,,4.170000,
1964-03-03,,,4.180000,
1964-03-04,,,4.190000,
1964-03-05,,,4.190000,
1964-03-06,,,4.190000,
1964-03-09,,,4.200000,
1964-03-10,,,4.200000,
1964-03-11,,,4.210000,
1964-03-12,,,4.210000,
1964-03-13,,,4.220000,
1964-03-16,,,4.210000,
1964-03-17,,,4.220000,
1964-03-18,,,4.230000,
1964-03-19,,,4.240000,
1964-03-20,,,4.250000,
1964-03-23,,,4.250000,
1964-03-24,,,4.260000,
1964-03-25,,,4.260000,
1964-03-26,,,4.250000,
1964-03-30,,,4.250000,
1964-03-31,,,4.230000,
1964-04-01,,,4.230000,
1964-04-02,,,4.240000,
1964-04-03,,,4.250000,
1964-04-06,,,4.250000,
1964-04-07,,,4.250000,
1964-04-08,,,4.220000,
1964-04-09,,,4.220000,
1964-04-10,,,4.220000,
1964-04-13,,,4.230000,
1964-04-14,,,4.240000,
1964-04-15,,,4.230000,
1964-04-16,,,4.230000,
1964-04-17,,,4.240000,
1964-04-20,,,4.240000,
1964-04-21,,,4.230000,
1964-04-22,,,4.230000,
1964-04-23,,,4.230000,
1964-04-24,,,4.230000,
1964-04-27,,,4.230000,
1964-04-28,,,4.230000,
1964-04-29,,,4.220000,
1964-04-30,,,4.220000,
1964-05-01,,,4.220000,
1964-05-04,,,4.220000,
1964-05-05,,,4.220000,
1964-05-06,,,4.220000,
1964-05-07,,,4.220000,
1964-05-08,,,4.200000,
1964-05-11,,,4.190000,
1964-05-12,,,4.190000,
1964-05-13,,,4.190000,
1964-05-14,,,4.190000,
1964-05-15,,,4.190000,
1964-05-18,,,4.190000,
1964-05-19,,,4.190000,
1964-05-20,,,4.200000,
1964-05-21,,,4.200000,
1964-05-22,,,4.200000,
1964-05-25,,,4.190000,
1964-05-26,,,4.190000,
1964-05-27,,,4.200000,
1964-05-28,,,4.190000,
1964-06-01,,,4.190000,
1964-06-02,,,4.190000,
1964-06-03,,,4.190000,
1964-06-04,,,4.190000,
1964-06-05,,,4.180000,
1964-06-08,,,4.180000,
1964-06-09,,,4.170000,
1964-06-10,,,4.170000,
1964-06-11,,,4.180000,
1964-06-12,,,4.180000,
1964-06-15,,,4.180000,
1964-06-16,,,4.180000,
1964-06-17,,,4.180000,
1964-06-18,,,4.170000,
1964-06-19,,,4.160000,
1964-06-22,,,4.150000,
1964-06-23,,,4.150000,
1964-06-24,,,4.150000,
1964-06-25,,,4.150000,
1964-06-26,,,4.150000,
1964-06-29,,,4.150000,
1964-06-30,,,4.150000,
1964-07-01,,,4.150000,
1964-07-02,,,4.150000,
1964-07-06,,,4.160000,
1964-07-07,,,4.150000,
1964-07-08,,,4.150000,
1964-07-09,,,4.180000,
1964-07-10,,,4.190000,
1964-07-13,,,4.190000,
1964-07-14,,,4.190000,
1964-07-15,,,4.190000,
1964-07-16,,,4.190000,
1964-07-17,,,4.200000,
1964-07-20,,,4.210000,
1964-07-21,,,4.200000,
1964-07-22,,,4.210000,
1964-07-23,,,4.200000,
1964-07-24,,,4.200000,
1964-07-27,,,4.200000,
1964-07-28,,,4.200000,
1964-07-29,,,4.200000,
1964-07-30,,,4.190000,
1964-07-31,,,4.190000,
1964-08-03,,,4.190000,
1964-08-04,,,4.190000,
1964-08-05,,,4.190000,
1964-08-06,,,4.180000,
1964-08-07,,,4.190000,
1964-08-10,,,4.190000,
1964-08-11,,,4.200000,
1964-08-12,,,4.200000,
1964-08-13,,,4.190000,
1964-08-14,,,4.190000,
1964-08-17,,,4.190000,
1964-08-18,,,4.190000,
1964-08-19,,,4.190000,
1964-08-20,,,4.190000,
1964-08-21,,,4.190000,
1964-08-24,,,4.190000,
1964-08-25,,,4.200000,
1964-08-26,,,4.200000,
1964-08-27,,,4.200000,
1964-08-28,,,4.210000,
1964-08-31,,,4.210000,
1964-09-01,,,4.210000,
1964-09-02,,,4.220000,
1964-09-03,,,4.220000,
1964-09-04,,,4.220000,
1964-09-08,,,4.220000,
1964-09-09,,,4.220000,
1964-09-10,,,4.220000,
1964-09-11,,,4.220000,
1964-09-14,,,4.220000,
1964-09-15,,,4.220000,
1964-09-16,,,4.210000,
1964-09-17,,,4.200000,
1964-09-18,,,4.200000,
1964-09-21,,,4.190000,
1964-09-22,,,4.190000,
1964-09-23,,,4.190000,
1964-09-24,,,4.190000,
1964-09-25,,,4.190000,
1964-09-28,,,4.170000,
1964-09-29,,,4.180000,
1964-09-30,,,4.180000,
1964-10-01,,,4.180000,
1964-10-02,,,4.180000,
1964-10-05,,,4.200000,
1964-10-06,,,4.190000,
1964-10-07,,,4.190000,
1964-10-08,,,4.190000,
1964-10-09,,,4.190000,
1964-10-13,,,4.190000,
1964-10-14,,,4.190000,
1964-10-15,,,4.200000,
1964-10-16,,,4.210000,
1964-10-19,,,4.210000,
1964-10-20,,,4.200000,
1964-10-21,,,4.190000,
1964-10-22,,,4.190000,
1964-10-23,,,4.190000,
1964-10-26,,,4.190000,
1964-10-27,,,4.180000,
1964-10-28,,,4.170000,
1964-10-29,,,4.160000,
1964-10-30,,,4.160000,
1964-11-02,,,4.150000,
1964-11-04,,,4.150000,
1964-11-05,,,4.150000,
1964-11-06,,,4.150000,
1964-11-09,,,4.150000,
1964-11-10,,,4.140000,
1964-11-12,,,4.120000,
1964-11-13,,,4.130000,
1964-11-16,,,4.130000,
1964-11-17,,,4.140000,
1964-11-18,,,4.140000,
1964-11-19,,,4.130000,
1964-11-20,,,4.130000,
1964-11-23,,,4.180000,
1964-11-24,,,4.180000,
1964-11-25,,,4.190000,
1964-11-27,,,4.190000,
1964-11-30,,,4.200000,
1964-12-01,,,4.200000,
1964-12-02,,,4.190000,
1964-12-03,,,4.180000,
1964-12-04,,,4.180000,
1964-12-07,,,4.170000,
1964-12-08,,,4.160000,
1964-12-09,,,4.160000,
1964-12-10,,,4.150000,
1964-12-11,,,4.150000,
1964-12-14,,,4.160000,
1964-12-15,,,4.170000,
1964-12-16,,,4.180000,
1964-12-17,,,4.180000,
1964-12-18,,,4.190000,
1964-12-21,,,4.180000,
1964-12-22,,,4.180000,
1964-12-23,,,4.190000,
1964-12-24,,,4.190000,
1964-12-28,,,4.190000,
1964-12-29,,,4.190000,
1964-12-30,,,4.200000,
1964-12-31,,,4.210000,
1965-01-04,,,4.200000,
1965-01-05,,,4.200000,
1965-01-06,,,4.200000,
1965-01-07,,,4.200000,
1965-01-08,,,4.200000,
1965-01-11,,,4.200000,
1965-01-12,,,4.190000,
1965-01-13,,,4.190000,
1965-01-14,,,4.190000,
1965-01-15,,,4.190000,
1965-01-18,,,4.190000,
1965-01-19,,,4.180000,
1965-01-20,,,4.180000,
1965-01-21,,,4.170000,
1965-01-22,,,4.170000,
1965-01-25,,,4.180000,
1965-01-26,,,4.190000,
1965-01-27,,,4.190000,
1965-01-28,,,4.190000,
1965-01-29,,,4.190000,
1965-02-01,,,4.200000,
1965-02-02,,,4.200000,
1965-02-03,,,4.200000,
1965-02-04,,,4.210000,
1965-02-05,,,4.220000,
1965-02-08,,,4.210000,
1965-02-09,,,4.210000,
1965-02-10,,,4.210000,
1965-02-11,,,4.210000,
1965-02-15,,,4.220000,
1965-02-16,,,4.210000,
1965-02-17,,,4.210000,
1965-02-18,,,4.210000,
1965-02-19,,,4.220000,
1965-02-23,,,4.210000,
1965-02-24,,,4.220000,
1965-02-25,,,4.210000,
1965-02-26,,,4.220000,
1965-03-01,,,4.220000,
1965-03-02,,,4.240000,
1965-03-03,,,4.230000,
1965-03-04,,,4.220000,
1965-03-05,,,4.230000,
1965-03-08,,,4.230000,
1965-03-09,,,4.230000,
1965-03-10,,,4.230000,
1965-03-11,,,4.220000,
1965-03-12,,,4.220000,
1965-03-15,,,4.210000,
1965-03-16,,,4.210000,
1965-03-17,,,4.200000,
1965-03-18,,,4.200000,
1965-03-19,,,4.200000,
1965-03-22,,,4.190000,
1965-03-23,,,4.190000,
1965-03-24,,,4.180000,
1965-03-25,,,4.190000,
1965-03-26,,,4.200000,
1965-03-29,,,4.200000,
1965-03-30,,,4.200000,
1965-03-31,,,4.200000,
1965-04-01,,,4.200000,
1965-04-02,,,4.200000,
1965-04-05,,,4.200000,
1965-04-06,,,4.200000,
1965-04-07,,,4.200000,
1965-04-08,,,4.190000,
1965-04-09,,,4.200000,
1965-04-12,,,4.200000,
1965-04-13,,,4.200000,
1965-04-14,,,4.190000,
1965-04-15,,,4.200000,
1965-04-19,,,4.210000,
1965-04-20,,,4.210000,
1965-04-21,,,4.210000,
1965-04-22,,,4.210000,
1965-04-23,,,4.210000,
1965-04-26,,,4.210000,
1965-04-27,,,4.210000,
1965-04-28,,,4.210000,
1965-04-29,,,4.210000,
1965-04-30,,,4.210000,
1965-05-03,,,4.210000,
1965-05-04,,,4.200000,
1965-05-05,,,4.200000,
1965-05-06,,,4.200000,
1965-05-07,,,4.200000,
1965-05-10,,,4.200000,
1965-05-11,,,4.200000,
1965-05-12,,,4.200000,
1965-05-13,,,4.210000,
1965-05-14,,,4.210000,
1965-05-17,,,4.210000,
1965-05-18,,,4.220000,
1965-05-19,,,4.220000,
1965-05-20,,,4.220000,
1965-05-21,,,4.220000,
1965-05-24,,,4.220000,
1965-05-25,,,4.220000,
1965-05-26,,,4.220000,
1965-05-27,,,4.220000,
1965-05-28,,,4.230000,
1965-06-01,,,4.230000,
1965-06-02,,,4.230000,
1965-06-03,,,4.230000,
1965-06-04,,,4.230000,
1965-06-07,,,4.230000,
1965-06-08,,,4.230000,
1965-06-09,,,4.230000,
1965-06-10,,,4.230000,
1965-06-11,,,4.230000,
1965-06-14,,,4.210000,
1965-06-15,,,4.210000,
1965-06-16,,,4.210000,
1965-06-17,,,4.210000,
1965-06-18,,,4.210000,
1965-06-21,,,4.200000,
1965-06-22,,,4.200000,
1965-06-23,,,4.200000,
1965-06-24,,,4.190000,
1965-06-25,,,4.190000,
1965-06-28,,,4.190000,
1965-06-29,,,4.200000,
1965-06-30,,,4.200000,
1965-07-01,,,4.200000,
1965-07-02,,,4.210000,
1965-07-06,,,4.210000,
1965-07-07,,,4.210000,
1965-07-08,,,4.200000,
1965-07-09,,,4.210000,
1965-07-12,,,4.210000,
1965-07-13,,,4.210000,
1965-07-14,,,4.210000,
1965-07-15,,,4.200000,
1965-07-16,,,4.200000,
1965-07-19,,,4.200000,
1965-07-20,,,4.200000,
1965-07-21,,,4.200000,
1965-07-22,,,4.200000,
1965-07-23,,,4.200000,
1965-07-26,,,4.200000,
1965-07-27,,,4.200000,
1965-07-28,,,4.200000,
1965-07-29,,,4.210000,
1965-07-30,,,4.220000,
1965-08-02,,,4.220000,
1965-08-03,,,4.220000,
1965-08-04,,,4.230000,
1965-08-05,,,4.230000,
1965-08-06,,,4.240000,
1965-08-09,,,4.240000,
1965-08-10,,,4.240000,
1965-08-11,,,4.250000,
1965-08-12,,,4.250000,
1965-08-13,,,4.250000,
1965-08-16,,,4.260000,
1965-08-17,,,4.270000,
1965-08-18,,,4.260000,
1965-08-19,,,4.260000,
1965-08-20,,,4.260000,
1965-08-23,,,4.260000,
1965-08-24,,,4.270000,
1965-08-25,,,4.260000,
1965-08-26,,,4.270000,
1965-08-27,,,4.270000,
1965-08-30,,,4.270000,
1965-08-31,,,4.270000,
1965-09-01,,,4.280000,
1965-09-02,,,4.280000,
1965-09-03,,,4.270000,
1965-09-07,,,4.270000,
1965-09-08,,,4.270000,
1965-09-09,,,4.270000,
1965-09-10,,,4.280000,
1965-09-13,,,4.280000,
1965-09-14,,,4.280000,
1965-09-15,,,4.280000,
1965-09-16,,,4.270000,
1965-09-17,,,4.270000,
1965-09-20,,,4.270000,
1965-09-21,,,4.280000,
